"metric_month","user_id","cohort_month","User Language","User Age","Game Name","MRR","Paid Users Count","New MRR","Is New Paid User","Expansion MRR","Contraction MRR","Churned Users Count","Churned Revenue"
2022-07-01,m7Hk77dySHBbxrKgro1Hjg==,2022-07-01,uk,30,game 3,22.77,1,22.77,1,0,0,0,0
2022-07-01,MRcEXu/KG95hsIyJM/816A==,2022-05-01,uk,32,game 3,14.73,1,0,0,0,-8.67,0,0
2022-07-01,ngOdQ8biXsraLxTHS862fw==,2022-07-01,ru,25,game 3,13.92,1,13.92,1,0,0,1,-13.92
2022-07-01,ni2+3lFt9yVqbt5Vtc8BMQ==,2022-07-01,uk,18,game 3,17.76,1,17.76,1,0,0,1,-17.76
2022-07-01,NntDesROB4ANrudTCXEScA==,2022-07-01,ru,37,game 3,39.12,1,39.12,1,0,0,1,-39.12
2022-07-01,nPrRQwP3UZo2KBlM2mJ8fg==,2022-04-01,uk,24,game 3,83.7,1,0,0,18.45,0,0,0
2022-07-01,o55dseByUOl9s5IQCz1kuQ==,2022-03-01,uk,22,game 3,15.03,1,0,0,1.77,0,0,0
2022-07-01,ojVPXYZw2oeGtcmG7LcLGA==,2022-04-01,en,20,game 3,56.04,1,0,0,0,-42.33,0,0
2022-07-01,oQQmPjqm7DR+exPmp6xDhg==,2022-07-01,uk,30,game 3,12.42,1,12.42,1,0,0,0,0
2022-07-01,orbgZNBGuhZZx63HTAbyIw==,2022-04-01,uk,25,game 3,69.15,1,0,0,0,-48.33,0,0
2022-07-01,OtAfKAtIU2D/ISKleQ64ug==,2022-07-01,uk,38,game 3,14.55,1,14.55,1,0,0,1,-14.55
2022-07-01,Ox0UcaMHdCuTLe5/JQrJMQ==,2022-06-01,ru,18,game 3,28.35,1,0,0,10.59,0,0,0
2022-07-01,p0Ysy5XSVvKlZbKqzjyJgQ==,2022-07-01,uk,25,game 3,22.02,1,22.02,1,0,0,0,0
2022-07-01,pLOCMIX+imLIzoDehgdOPA==,2022-05-01,uk,22,game 3,151.44,1,0,0,95.91,0,0,0
2022-07-01,prNQwR2IPPsvGpFgOpcGaQ==,2022-03-01,uk,14,game 3,54.3,1,0,0,0,-41.22,1,-54.3
2022-07-01,psERjQAamFwr88Zadc4wcQ==,2022-07-01,ru,22,game 3,13.08,1,13.08,1,0,0,1,-13.08
2022-07-01,pz7LUOs9i7xgncmHVxQvOw==,2022-03-01,ru,24,game 3,52.77,1,0,0,0,-36.84,0,0
2022-07-01,qEF/fPDQLJPXIx6RiSIP1A==,2022-05-01,uk,20,game 3,78.78,1,0,0,46.74,0,0,0
2022-07-01,qmZRB16NnnCdNHWUcSyVDQ==,2022-06-01,ru,37,game 3,86.91,1,0,0,34.08,0,0,0
2022-07-01,QoHEss2e+b385deeX2p39Q==,2022-06-01,ru,22,game 3,99.48,1,0,0,58.44,0,0,0
2022-07-01,qqYyR2vRI+7pgiuyTnVM+A==,2022-05-01,ru,19,game 3,27.03,1,0,0,0,-9.81,0,0
2022-07-01,q/Tz1C31XWaBUDrRn2ezDw==,2022-05-01,uk,21,game 3,46.89,1,0,0,0,-25.59,1,-46.89
2022-07-01,QZBiEFECZAgVl5IkN9/cFw==,2022-05-01,en,16,game 3,166.38,1,0,0,124.5,0,0,0
2022-07-01,r9AjQVS2nstu5lpVmDlihA==,2022-06-01,ru,22,game 3,24.84,1,0,0,0,-28.44,0,0
2022-07-01,RQBsCvxlogTNUidSygqgcQ==,2022-05-01,uk,28,game 3,29.34,1,0,0,12.27,0,0,0
2022-07-01,rw8yxS9+t5PvgINa7EhMvQ==,2022-06-01,uk,18,game 3,72.45,1,0,0,22.53,0,0,0
2022-07-01,s27V1tbCAysovKSY1XcdWQ==,2022-03-01,uk,34,game 3,13.56,1,0,0,1.41,0,1,-13.56
2022-07-01,S+4OKFlwA3L8VcjOt8TurA==,2022-05-01,uk,29,game 3,19.98,1,0,0,0,-9.18,1,-19.98
2022-07-01,Sx/MqN31Cxf6tOSLIiDtLg==,2022-07-01,uk,19,game 2,26.79,1,26.79,1,0,0,1,-26.79
2022-07-01,to3TWHIKMGoINAlfTdWn+w==,2022-06-01,uk,28,game 3,15.87,1,0,0,0,-19.47,0,0
2022-07-01,T+RA0/fgzbUBLF89D4AEDA==,2022-03-01,ru,23,game 3,65.79,1,0,0,34.35,0,1,-65.79
2022-07-01,Uen3Ap0lnrgWVWJtFCSo7g==,2022-03-01,ru,17,game 3,41.01,1,0,0,0,-14.22,1,-41.01
2022-07-01,urYfKANRgMuaQO9lQnBgnQ==,2022-05-01,uk,31,game 3,22.35,1,0,0,9.09,0,1,-22.35
2022-07-01,V7J42heW8l19wiBJ8UpRyw==,2022-03-01,ru,25,game 3,67.56,1,0,0,35.61,0,0,0
2022-07-01,v9uJC6CIm0KR00+LpWQUBg==,2022-06-01,uk,18,game 3,94.5,1,0,0,63.63,0,1,-94.5
2022-07-01,Veep00i4vvZbTAVD6GMoiA==,2022-03-01,uk,38,game 3,31.26,1,0,0,0,-5.52,0,0
2022-07-01,Vn7Z6/B2x4f/w8R6xVfw5w==,2022-07-01,uk,18,game 3,21.81,1,21.81,1,0,0,0,0
2022-07-01,VzxrkGURuahRUx/43mjAFQ==,2022-07-01,uk,37,game 3,17.16,1,17.16,1,0,0,0,0
2022-07-01,W6fRYNhsTNHQkvkoFEUaVQ==,2022-03-01,uk,16,game 3,96.51,1,0,0,41.49,0,1,-96.51
2022-07-01,WDsSR+yQGqoMMBfCxqkZlw==,2022-05-01,uk,24,game 3,109.26,1,0,0,18.21,0,1,-109.26
2022-07-01,wDXJbTe2RLmAMKsPm5zZDg==,2022-05-01,ru,17,game 3,76.92,1,0,0,0,-127.56,0,0
2022-07-01,wjWDL/+l9D+LVt/9gNMH5Q==,2022-05-01,ru,20,game 3,35.22,1,0,0,22.14,0,1,-35.22
2022-07-01,WMcncRFNp4e91e/Y3CwEvQ==,2022-07-01,uk,23,game 3,14.04,1,14.04,1,0,0,0,0
2022-07-01,wRHnn4opzbqIBjFFNpBJtw==,2022-07-01,uk,29,game 3,12.99,1,12.99,1,0,0,1,-12.99
2022-07-01,WSQTlRZJRg4Rb+rqe56nJg==,2022-06-01,uk,26,game 3,33.75,1,0,0,19.05,0,0,0
2022-07-01,xiXTXOEbWU+HnGOUmgc9/w==,2022-03-01,uk,20,game 3,45.75,1,0,0,30.69,0,0,0
2022-07-01,xnLJlU804PSS9tXKmm7gZQ==,2022-04-01,ru,21,game 3,56.34,1,0,0,20.46,0,0,0
2022-07-01,+XPKfmhBmI2NdGQ96Iaysg==,2022-07-01,uk,38,game 3,31.14,1,31.14,1,0,0,0,0
2022-07-01,xSi5UajdkNHXppWOTm6g8w==,2022-07-01,uk,20,game 3,39.21,1,39.21,1,0,0,0,0
2022-07-01,xt/PY4N2zkZQgtlZ9Cg82w==,2022-06-01,ru,24,game 3,107.31,1,0,0,39.6,0,0,0
2022-07-01,xU11jJIA4UIYu7pmqJ4kvg==,2022-07-01,uk,25,game 3,27.06,1,27.06,1,0,0,1,-27.06
2022-07-01,xVwGwMaEG1yZydv5VIfEQA==,2022-05-01,uk,22,game 3,15.87,1,0,0,0,-1.53,0,0
2022-07-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,2022-07-01,uk,28,game 3,14.64,1,14.64,1,0,0,0,0
2022-07-01,Y/nf8iBu/UCaNAuIRRjVwA==,2022-03-01,uk,15,game 3,63.63,1,0,0,22.5,0,0,0
2022-07-01,ytNOQh7e6qNGQNC0T3RBxw==,2022-07-01,ru,26,game 3,14.13,1,14.13,1,0,0,0,0
2022-07-01,Z7/6qvk8WKH3uR6IMYlCxw==,2022-05-01,uk,30,game 3,25.2,1,0,0,10.77,0,1,-25.2
2022-07-01,ZgTMXDOYCQOiAw4VI8H7AA==,2022-06-01,uk,25,game 3,21.63,1,0,0,7.08,0,0,0
2022-07-01,ZmjMhgyYl6o8iFq964FEWg==,2022-03-01,ru,17,game 3,18.75,1,0,0,0,-49.83,0,0
2022-07-01,zmZPan/KZoyrIR2r/SvLdA==,2022-05-01,ru,15,game 3,70.89,1,0,0,0,-62.25,0,0
2022-07-01,zSepnWFgLH0tQb1s4mxKZQ==,2022-03-01,uk,24,game 3,14.4,1,0,0,0,-11.16,0,0
2022-07-01,ZU1vF9G4TjB+iEZ001MU3g==,2022-06-01,ru,29,game 3,22.2,1,0,0,4.98,0,0,0
2022-07-01,ZxxZ87IcpgSh4lQ/VSIjnA==,2022-04-01,uk,22,game 3,71.58,1,0,0,0,-0.39,1,-71.58
2022-08-01,"06RPvlsFPCmM9ag+iSM/Ag==",2022-04-01,ru,34,game 3,18.9,1,0,0,0,-6.33,0,0
2022-08-01,"0A5RkQrm+GBgG7KSFk/xhw==",2022-05-01,uk,31,game 3,40.83,1,0,0,0,-11.94,0,0
2022-08-01,"1BBMagZRq/39AV1l2rm4Iw==",2022-08-01,ru,23,game 3,89.04,1,89.04,1,0,0,0,0
2022-08-01,"1dvc3uv3gFy83YY5oJeFkQ==",2022-08-01,uk,17,game 3,45.93,1,45.93,1,0,0,1,-45.93
2022-08-01,"1jx1AjqUwE9sbCyafQnUNQ==",2022-06-01,ru,25,game 3,21.18,1,0,0,4.89,0,0,0
2022-08-01,"2FYEYdoJMUOtbJ6TruruWA==",2022-04-01,ru,20,game 3,14.19,1,0,0,0,-10.65,1,-14.19
2022-08-01,"2onLVyXEEj2aH+D4N9ldYQ==",2022-08-01,uk,16,game 3,50.04,1,50.04,1,0,0,1,-50.04
2022-08-01,"3iITAz/ADjFv3PDTgTjxSg==",2022-03-01,ru,16,game 3,97.08,1,0,0,46.5,0,0,0
2022-08-01,"3KHhqZr7/1n2+bTP13WuXA==",2022-06-01,uk,16,game 3,20.19,1,0,0,0,-54.66,0,0
2022-08-01,"3rCdNEPkh3vwmYB0BVadEw==",2022-05-01,ru,27,game 3,17.34,1,0,0,0,-4.53,1,-17.34
2022-08-01,"3Whh6FLR1MSfsuHKVdCEYQ==",2022-04-01,uk,21,game 3,17.16,1,0,0,1.38,0,0,0
2022-08-01,"3Xuq0acIoGEgw19qflIoog==",2022-06-01,uk,25,game 3,19.86,1,0,0,0,-21.87,0,0
2022-08-01,"4b7l8C489HEJirtoe7xtFg==",2022-03-01,uk,20,game 3,16.56,1,0,0,0,-72.72,0,0
2022-08-01,"4btLP2zvi8eBV0t08fdkKQ==",2022-03-01,ru,20,game 3,47.91,1,0,0,7.2,0,0,0
2022-08-01,"4oH5e29koOH9zNYW8Kwcsg==",2022-05-01,uk,28,game 3,12.51,1,0,0,0,-5.55,1,-12.51
2022-08-01,"4pssft0TgDfiQexjbe25lw==",2022-06-01,ru,26,game 3,59.4,1,0,0,44.97,0,1,-59.4
2022-08-01,"5n2VR2SS79K3vJ0/V2A8RQ==",2022-08-01,ru,27,game 3,47.13,1,47.13,1,0,0,0,0
2022-08-01,"6We7zBO7mVbNxGEl/xPKVg==",2022-05-01,uk,19,game 3,21.87,1,0,0,0,-96.96,0,0
2022-08-01,"72brUr/DKItStlTen5pHYg==",2022-03-01,uk,24,game 3,30.63,1,0,0,0,-6.48,0,0
2022-08-01,"787jk0VnxM8/sv/0TkvO6A==",2022-03-01,uk,20,game 3,76.29,1,0,0,54.81,0,0,0
2022-08-01,"7BqUeLmbiug63XrWs2+ZQQ==",2022-07-01,ru,15,game 3,32.94,1,0,0,0,-28.47,0,0
2022-08-01,"7EPlnA7OQ9MhMx+od6FA9g==",2022-03-01,ru,23,game 3,48.18,1,0,0,35.79,0,1,-48.18
2022-08-01,"7ew71UmoMb73L41PM/YL/w==",2022-05-01,uk,17,game 3,40.74,1,0,0,0.51,0,0,0
2022-08-01,"7GCGwypiXsxGxetp6/KmnA==",2022-08-01,uk,31,game 3,30.21,1,30.21,1,0,0,0,0
2022-08-01,"7GE5h/3N3lcro3K9T3aujw==",2022-03-01,ru,32,game 3,104.7,1,0,0,15.66,0,0,0
2022-08-01,"7SeM1pmnTTTXfhI+x3ldng==",2022-03-01,ru,22,game 3,55.56,1,0,0,0,-26.76,0,0
2022-08-01,"7vnYIRqjBNlAyBbtPg02tQ==",2022-07-01,uk,21,game 3,82.08,1,0,0,50.49,0,0,0
2022-08-01,"7zai/c69uF/NhB95HgKuYw==",2022-07-01,uk,16,game 3,75.15,1,0,0,12.9,0,0,0
2022-08-01,"7zbxKst2yi3pfdVI8iEChw==",2022-04-01,ru,15,game 3,18.3,1,0,0,5.25,0,1,-18.3
2022-08-01,"8ncYOMYXeKDelzX40EnuLA==",2022-07-01,uk,19,game 3,158.76,1,0,0,71.82,0,0,0
2022-08-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-05-01,ru,24,game 3,46.29,1,0,0,0,-74.46,0,0
2022-08-01,A1qVjssGQ+ZUWZu3Z5DzTA==,2022-03-01,uk,24,game 3,15.21,1,0,0,0,-49.23,0,0
2022-08-01,A6QTeGOKjaGkGkRCFqNybw==,2022-08-01,ru,33,game 3,43.86,1,43.86,1,0,0,1,-43.86
2022-08-01,ABuPH1LovAomZwU+2iw0Lw==,2022-08-01,uk,18,game 3,51,1,51,1,0,0,0,0
2022-08-01,An7gG7hfETivAjfokQv3Ww==,2022-07-01,uk,23,game 3,90.99,1,0,0,45.96,0,0,0
2022-08-01,AN9at3LlvDamqXq8dvHD4w==,2022-03-01,ru,24,game 3,43.23,1,0,0,29.52,0,0,0
2022-08-01,B4b6v6eUHvAVOeAQk6EEiw==,2022-03-01,ru,23,game 3,64.8,1,0,0,44.01,0,0,0
2022-08-01,b6lW5fOrJiJUE7dwhEp9VQ==,2022-05-01,ru,17,game 3,73.38,1,0,0,58.17,0,0,0
2022-08-01,bBOj8UKjraXzMIPrGBdCrQ==,2022-08-01,uk,28,game 3,27.6,1,27.6,1,0,0,0,0
2022-08-01,Bcs3CbYx2EpbL9otxlEUmg==,2022-03-01,uk,18,game 3,73.38,1,0,0,0,-33.21,0,0
2022-08-01,BDvlXttM/hbupcLic+5ZWg==,2022-05-01,uk,29,game 3,13.59,1,0,0,0,-32.94,0,0
2022-08-01,BOcGlFXXESDUbttxDzQIQw==,2022-08-01,uk,32,game 3,88.29,1,88.29,1,0,0,0,0
2022-08-01,BTD3ZjLKfkT6ZRBT9zRwtg==,2022-05-01,uk,14,game 3,35.79,1,0,0,22.89,0,1,-35.79
2022-08-01,c5qsNfxhW80Ws3aBXDa1nA==,2022-08-01,uk,18,game 3,15.78,1,15.78,1,0,0,0,0
2022-08-01,crKNTIblJ0113SKEtSJQHw==,2022-05-01,uk,16,game 3,40.47,1,0,0,0,-66.78,0,0
2022-08-01,cv6g2/jSkR+FwO58WY85DQ==,2022-08-01,uk,20,game 3,55.47,1,55.47,1,0,0,0,0
2022-08-01,d7kiN4CYGndV2/L4yQeZ4g==,2022-08-01,ru,19,game 3,42.6,1,42.6,1,0,0,0,0
2022-08-01,D9Bdgp+w/syZMU61LudzFQ==,2022-08-01,uk,19,game 3,16.41,1,16.41,1,0,0,0,0
2022-08-01,DAMO0tILVRlXZhYONdvs0Q==,2022-06-01,uk,15,game 3,48.21,1,0,0,0,-5.1,0,0
2022-08-01,Dbff3x5cRk6/tUY3WQdzFQ==,2022-04-01,uk,21,game 3,46.71,1,0,0,0,-54.12,0,0
2022-08-01,DcYWdg5xq9/5Yd7SaaVhZw==,2022-08-01,uk,32,game 3,29.49,1,29.49,1,0,0,0,0
2022-08-01,DorDcyqBWMg5IEaflqn5Xw==,2022-04-01,ru,23,game 3,58.92,1,0,0,45.03,0,0,0
2022-08-01,dpfu6t8G4blqMn55KM8bSg==,2022-04-01,uk,16,game 3,92.13,1,0,0,80.1,0,0,0
2022-08-01,dQAFHVkiiCKfawYALbHZeA==,2022-07-01,uk,26,game 3,14.64,1,0,0,0,-1.74,1,-14.64
2022-08-01,dVTYjVpXbOM/sOgCq4CV0g==,2022-08-01,uk,25,game 3,41.31,1,41.31,1,0,0,0,0
2022-08-01,dxXTsxsoGNYPn+1rVBAUww==,2022-08-01,uk,33,game 3,13.98,1,13.98,1,0,0,0,0
2022-08-01,e/6IajqZ922YY1rh2ErMJQ==,2022-06-01,en,25,game 3,78.39,1,0,0,0,-70.59,0,0
2022-08-01,eCd4MBHIR4qUWapg05TFLQ==,2022-04-01,ru,18,game 3,40.14,1,0,0,8.28,0,0,0
2022-08-01,eLWkkjmSeHVGjb9tp+CJpQ==,2022-07-01,uk,19,game 3,61.95,1,0,0,39.45,0,0,0
2022-08-01,eoqO46DzxSrKA2rredUNyQ==,2022-06-01,uk,24,game 3,43.71,1,0,0,0,-17.01,0,0
2022-08-01,er3/fOrRpmyqiRaC0CaFcg==,2022-05-01,uk,21,game 3,65.52,1,0,0,25.65,0,0,0
2022-08-01,F03P4YcFbbtcWUlujjIQmQ==,2022-07-01,ru,20,game 3,37.23,1,0,0,3.99,0,0,0
2022-08-01,F9Jtg6+0qPUKWDgBJxG8cA==,2022-04-01,ru,18,game 3,30.39,1,0,0,0,-1.2,1,-30.39
2022-08-01,fDgyPW0yy0+9ietMvl0vmA==,2022-06-01,ru,18,game 3,65.34,1,0,0,32.4,0,1,-65.34
2022-08-01,FLqAK4qKiMkvlLBgGwbBnQ==,2022-05-01,ru,31,game 3,53.28,1,0,0,28.92,0,0,0
2022-08-01,fNc4x9raJu2OBcbtEloM7A==,2022-08-01,ru,35,game 3,15.84,1,15.84,1,0,0,1,-15.84
2022-08-01,fuL+cD0zV6Gn4ypTYmXUgw==,2022-07-01,uk,16,game 3,57.6,1,0,0,0.21,0,0,0
2022-08-01,fvYhEtD56gROaXqCi9/z/Q==,2022-07-01,uk,19,game 3,133.05,1,0,0,60.48,0,0,0
2022-08-01,G9053rs6jbKItKUhrUdLew==,2022-07-01,uk,27,game 3,41.94,1,0,0,0,-5.07,0,0
2022-08-01,geIiJ1L04w2qAE0qzQUb2g==,2022-06-01,uk,23,game 3,30.18,1,0,0,0,-76.89,0,0
2022-08-01,Ghk2iJmzSUW4qLsmJgwOcw==,2022-03-01,uk,16,game 3,77.82,1,0,0,31.86,0,1,-77.82
2022-08-01,GjL6ipu28pHPFxZJPuplNQ==,2022-08-01,uk,28,game 3,16.44,1,16.44,1,0,0,1,-16.44
2022-08-01,GOl6BQXsy0zvbvIWIoKEQw==,2022-05-01,ru,18,game 3,76.23,1,0,0,0,-38.52,0,0
2022-08-01,gPRMy8HkmaiyX+13OxuP/A==,2022-04-01,ru,21,game 3,17.4,1,0,0,0,-67.77,0,0
2022-08-01,gT0iqDKuIXNm4ceMd9eZ1A==,2022-07-01,uk,20,game 3,57.78,1,0,0,0,-34.41,0,0
2022-08-01,gxZPbCoYIu8slavUm05KGA==,2022-08-01,ru,14,game 3,19.8,1,19.8,1,0,0,0,0
2022-08-01,Hamw6F2EZmJfI2glmE2NEg==,2022-04-01,ru,24,game 3,36.27,1,0,0,0,-19.62,0,0
2022-08-01,hi1ErLiMLDP0HWvMqLKv6g==,2022-07-01,ru,18,game 3,32.13,1,0,0,0,-85.65,0,0
2022-08-01,HWpnvfSvYzUsQCcCKhetIg==,2022-07-01,uk,19,game 3,102.48,1,0,0,74.25,0,0,0
2022-08-01,HxWcXHURvvtOJkrXAcDxQg==,2022-03-01,uk,15,game 3,71.64,1,0,0,29.97,0,0,0
2022-08-01,HZqx1XVZ1mb7lM9T61x+DA==,2022-04-01,ru,43,game 3,13.47,1,0,0,0,-1.14,1,-13.47
2022-08-01,ICBVvRc9TR+qF7IoBfEWsQ==,2022-08-01,uk,18,game 3,44.37,1,44.37,1,0,0,0,0
2022-08-01,IdKyooyTjAbvCA7p+ujKCw==,2022-05-01,uk,19,game 3,54.24,1,0,0,0,-30.21,0,0
2022-08-01,iFFApiXZ2wPdS666BLpKZw==,2022-03-01,uk,18,game 3,18.42,1,0,0,0,-30.36,0,0
2022-08-01,ildaqkizLaFesmkjCvlzmQ==,2022-06-01,uk,24,game 3,58.23,1,0,0,41.16,0,0,0
2022-08-01,jKSOgyMP0Yzld1pVpvyYrg==,2022-05-01,uk,36,game 3,26.31,1,0,0,11.25,0,1,-26.31
2022-08-01,Jp0hnV9XOJGVV5jpFhlqgQ==,2022-03-01,uk,25,game 3,56.1,1,0,0,0,-7.29,1,-56.1
2022-08-01,juwM8fLyplCQTgKTP8dJgQ==,2022-07-01,ru,34,game 3,13.65,1,0,0,0,-1.8,0,0
2022-08-01,jVhb69DTRT5TSWYEiUrlbg==,2022-03-01,uk,20,game 3,24.09,1,0,0,0,-12.12,0,0
2022-08-01,JZddlB04roDQYT2zrRPBcA==,2022-08-01,uk,44,game 3,12.45,1,12.45,1,0,0,1,-12.45
2022-08-01,kAGCRMpNBghYDdEZ7r3Ptg==,2022-08-01,en,31,game 2,12.93,1,12.93,1,0,0,1,-12.93
2022-08-01,L8+KU8u6xftnkFVO501X7w==,2022-07-01,uk,30,game 3,14.55,1,0,0,0.51,0,1,-14.55
2022-08-01,lJW2nxFOiXDfsmSrwGsFQw==,2022-08-01,uk,20,game 3,69.18,1,69.18,1,0,0,0,0
2022-08-01,Lug+Yg90jslWgHEN6dc+Ng==,2022-04-01,uk,21,game 3,58.5,1,0,0,0,-34.86,1,-58.5
2022-08-01,lx3SsUV7NOrv93tCexVp5A==,2022-07-01,uk,16,game 3,17.22,1,0,0,0,-18.99,0,0
2022-08-01,m7Hk77dySHBbxrKgro1Hjg==,2022-07-01,uk,30,game 3,18.84,1,0,0,0,-3.93,1,-18.84
2022-08-01,mcbWtEz8ADI9GXCi1lfaSA==,2022-08-01,uk,17,game 3,16.05,1,16.05,1,0,0,1,-16.05
2022-08-01,mEtO8F+CRPGmaJ8SHa7BbA==,2022-08-01,uk,32,game 3,26.7,1,26.7,1,0,0,0,0
2022-08-01,MRcEXu/KG95hsIyJM/816A==,2022-05-01,uk,32,game 3,26.13,1,0,0,11.4,0,0,0
2022-08-01,MSxDpyVU8A+9Wgmnb8b1IQ==,2022-08-01,uk,14,game 3,68.43,1,68.43,1,0,0,0,0
2022-08-01,mTha7D/MRe45dQaUAEKV3g==,2022-08-01,uk,42,game 3,14.73,1,14.73,1,0,0,1,-14.73
2022-08-01,mXihLMwkG8RgO1jsFnJXnA==,2022-08-01,uk,32,game 3,12.75,1,12.75,1,0,0,0,0
2022-08-01,nklUUkirU5GYU5ZtNOgx8w==,2022-04-01,ru,20,game 3,42.84,1,0,0,2.22,0,1,-42.84
2022-08-01,nPrRQwP3UZo2KBlM2mJ8fg==,2022-04-01,uk,24,game 3,15.33,1,0,0,0,-68.37,0,0
2022-08-01,o55dseByUOl9s5IQCz1kuQ==,2022-03-01,uk,22,game 3,15.42,1,0,0,0.39,0,1,-15.42
2022-08-01,O6owe/pXDy1Bk5nfxuCZyw==,2022-08-01,ru,20,game 3,39.3,1,39.3,1,0,0,1,-39.3
2022-08-01,ojVPXYZw2oeGtcmG7LcLGA==,2022-04-01,en,20,game 3,58.02,1,0,0,1.98,0,0,0
2022-08-01,oQQmPjqm7DR+exPmp6xDhg==,2022-07-01,uk,30,game 3,13.2,1,0,0,0.78,0,1,-13.2
2022-08-01,orbgZNBGuhZZx63HTAbyIw==,2022-04-01,uk,25,game 3,141.48,1,0,0,72.33,0,0,0
2022-08-01,+osJakLn8jv4bzFmPieelw==,2022-08-01,uk,30,game 3,13.29,1,13.29,1,0,0,0,0
2022-08-01,Ox0UcaMHdCuTLe5/JQrJMQ==,2022-06-01,ru,18,game 3,36.54,1,0,0,8.19,0,1,-36.54
2022-08-01,p0Ysy5XSVvKlZbKqzjyJgQ==,2022-07-01,uk,25,game 3,14.85,1,0,0,0,-7.17,1,-14.85
2022-08-01,pLOCMIX+imLIzoDehgdOPA==,2022-05-01,uk,22,game 3,129.75,1,0,0,0,-21.69,0,0
2022-08-01,PWvj9YoQTtX9FGLgG1CWJQ==,2022-08-01,uk,16,game 3,18.69,1,18.69,1,0,0,1,-18.69
2022-08-01,PydH3c1l9bUvwz7hsiaBOg==,2022-08-01,uk,17,game 3,32.55,1,32.55,1,0,0,0,0
2022-08-01,pz7LUOs9i7xgncmHVxQvOw==,2022-03-01,ru,24,game 3,36.57,1,0,0,0,-16.2,1,-36.57
2022-08-01,q8UcdT1sZCl07AqhDVz5ZA==,2022-08-01,uk,15,game 3,115.14,1,115.14,1,0,0,0,0
2022-08-01,qEF/fPDQLJPXIx6RiSIP1A==,2022-05-01,uk,20,game 3,48.51,1,0,0,0,-30.27,0,0
2022-08-01,qmZRB16NnnCdNHWUcSyVDQ==,2022-06-01,ru,37,game 3,42.87,1,0,0,0,-44.04,0,0
2022-08-01,QoHEss2e+b385deeX2p39Q==,2022-06-01,ru,22,game 3,71.43,1,0,0,0,-28.05,0,0
2022-08-01,qqYyR2vRI+7pgiuyTnVM+A==,2022-05-01,ru,19,game 3,41.31,1,0,0,14.28,0,0,0
2022-08-01,q+yzIb2a/avnS9k89SDQVw==,2022-08-01,uk,19,game 3,25.83,1,25.83,1,0,0,1,-25.83
2022-08-01,QZBiEFECZAgVl5IkN9/cFw==,2022-05-01,en,16,game 3,205.05,1,0,0,38.67,0,0,0
2022-08-01,R6aBG9TzvghZNNmGufy5NQ==,2022-08-01,ru,33,game 3,12.36,1,12.36,1,0,0,1,-12.36
2022-08-01,r9AjQVS2nstu5lpVmDlihA==,2022-06-01,ru,22,game 3,29.52,1,0,0,4.68,0,1,-29.52
2022-08-01,RiIlY436bXNX8MIW9vUaAQ==,2022-08-01,uk,18,game 3,25.29,1,25.29,1,0,0,0,0
2022-08-01,RoTHCVmIeMQXudXxn3ykNw==,2022-08-01,uk,21,game 3,43.62,1,43.62,1,0,0,0,0
2022-08-01,RQBsCvxlogTNUidSygqgcQ==,2022-05-01,uk,28,game 3,55.92,1,0,0,26.58,0,0,0
2022-08-01,RUjQVs2C+H0ejG0h7x1f5A==,2022-08-01,uk,22,game 3,59.88,1,59.88,1,0,0,1,-59.88
2022-08-01,rw8yxS9+t5PvgINa7EhMvQ==,2022-06-01,uk,18,game 3,42.51,1,0,0,0,-29.94,0,0
2022-08-01,sQqTFx1o31w2foAIr2LKNw==,2022-08-01,uk,32,game 3,35.79,1,35.79,1,0,0,0,0
2022-08-01,SwiAKdzn0b+A4XegM5x0Hw==,2022-08-01,uk,16,game 3,12.09,1,12.09,1,0,0,0,0
2022-08-01,to3TWHIKMGoINAlfTdWn+w==,2022-06-01,uk,28,game 3,19.92,1,0,0,4.05,0,1,-19.92
2022-08-01,tUlbh1G7KYRxmBaQk4RPIw==,2022-08-01,uk,34,game 3,12.18,1,12.18,1,0,0,0,0
2022-08-01,UFVjte0RzYKTngAiVvjqPQ==,2022-08-01,uk,17,game 3,13.14,1,13.14,1,0,0,0,0
2022-08-01,UNcp1RmIObUiGNqLDHjNVw==,2022-05-01,uk,16,game 3,38.19,1,0,0,9.84,0,0,0
2022-08-01,+uszcWROLhovU7doCmFOiQ==,2022-08-01,uk,18,game 2,22.65,1,22.65,1,0,0,1,-22.65
2022-08-01,V7J42heW8l19wiBJ8UpRyw==,2022-03-01,ru,25,game 3,73.41,1,0,0,5.85,0,0,0
2022-08-01,va4krMfpHwzELV/AUI7WHQ==,2022-08-01,uk,20,game 3,21.12,1,21.12,1,0,0,0,0
2022-08-01,VAduzk1Og0uicXfMLD3VbQ==,2022-08-01,uk,25,game 3,42.72,1,42.72,1,0,0,0,0
2022-08-01,Veep00i4vvZbTAVD6GMoiA==,2022-03-01,uk,38,game 3,69.36,1,0,0,38.1,0,0,0
2022-08-01,VGEh7S+cxW9PT7H8KNgEGQ==,2022-08-01,uk,24,game 3,324.15,1,324.15,1,0,0,0,0
2022-08-01,Vn7Z6/B2x4f/w8R6xVfw5w==,2022-07-01,uk,18,game 3,73.2,1,0,0,51.39,0,0,0
